Class,Order,Family,Genus,species,Total,Infected,Pool_Size,Bacterium
arachnida,araneae,Agelenidae,Agelenopsis,aperta,2,2,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,aperta,5,4,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,aperta,10,9,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,aperta,4,3,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,aperta,5,5,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,aperta,6,3,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,aperta,5,5,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,aperta,5,4,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,aperta,5,4,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,aperta,20,0,1,Cardinium
arachnida,araneae,Agelenidae,Agelenopsis,aperta,20,0,1,Rickettsia
arachnida,araneae,Agelenidae,Agelenopsis,aperta,20,0,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,emertoni,1,0,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,emertoni,1,1,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,emertoni,1,1,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,longistyla,1,1,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,longistyla,3,3,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,naevia,1,1,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,naevia,2,2,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,oklahoma,1,0,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,oklahoma,1,1,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,oklahoma,1,0,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,oklahoma,1,1,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,oklahoma,2,2,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,pensylvanica,1,1,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,pensylvanica,2,2,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,pensylvanica,1,1,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,pensylvanica,1,1,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,spatula,1,0,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,spatula,3,1,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,spatula,1,1,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,utahana,4,2,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,utahana,1,0,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,utahana,1,0,1,Wolbachia
arachnida,araneae,Agelenidae,Agelenopsis,utahana,1,0,1,Wolbachia
arachnida,araneae,Agelenidae,Barronopsis,texana,1,1,1,Wolbachia
arachnida,araneae,Agelenidae,Barronopsis,texana,1,1,1,Wolbachia
arachnida,araneae,Agelenidae,Tegenaria,duellica,4,1,1,Wolbachia
arachnida,araneae,Agelenidae,Tegenaria,duellica,4,4,1,Cardinium
arachnida,araneae,Amaurobiidae,Amaurobius,fenestralis,16,0,1,Cardinium
arachnida,araneae,Amaurobiidae,Amaurobius,fenestralis,16,0,1,Rickettsia
arachnida,araneae,Amaurobiidae,Amaurobius,fenestralis,16,0,1,Wolbachia
arachnida,araneae,Araneidae,Araneus,cornutus,15,0,1,Wolbachia
arachnida,araneae,Araneidae,Araneus,diadematus,20,0,1,Cardinium
arachnida,araneae,Araneidae,Araneus,diadematus,8,0,1,Cardinium
arachnida,araneae,Araneidae,Araneus,diadematus,20,0,1,Rickettsia
arachnida,araneae,Araneidae,Araneus,diadematus,8,0,1,Rickettsia
arachnida,araneae,Araneidae,Araneus,diadematus,20,0,1,Wolbachia
arachnida,araneae,Araneidae,Araneus,diadematus,8,0,1,Wolbachia
arachnida,araneae,Araneidae,Araneus,diadematus,5,4,1,Wolbachia
arachnida,araneae,Araneidae,Araneus,diadematus,5,2,1,Cardinium
arachnida,araneae,Araneidae,Araneus,mitificus,30,0,1,Wolbachia
arachnida,araneae,Araneidae,Araneus,sp,1,0,1,Wolbachia
arachnida,araneae,Araneidae,Araneus,ventricosus,30,20,1,Wolbachia
arachnida,araneae,Araneidae,Araneus,ventricosus,2,0,1,Wolbachia
arachnida,araneae,Araneidae,Argiope,amoena,30,0,1,Wolbachia
arachnida,araneae,Araneidae,Argiope,bruennichi,20,0,1,Cardinium
arachnida,araneae,Araneidae,Argiope,bruennichi,20,0,1,Rickettsia
arachnida,araneae,Araneidae,Argiope,bruennichi,20,0,1,Wolbachia
arachnida,araneae,Araneidae,Argiope,bruennichi,15,0,1,Wolbachia
arachnida,araneae,Araneidae,Argiope,lobota,9,0,1,Cardinium
arachnida,araneae,Araneidae,Argiope,lobota,7,0,1,Cardinium
arachnida,araneae,Araneidae,Argiope,lobota,9,0,1,Rickettsia
arachnida,araneae,Araneidae,Argiope,lobota,7,0,1,Rickettsia
arachnida,araneae,Araneidae,Argiope,lobota,9,0,1,Wolbachia
arachnida,araneae,Araneidae,Argiope,lobota,7,0,1,Wolbachia
arachnida,araneae,Araneidae,Cyclosa,conica,20,8,1,Cardinium
arachnida,araneae,Araneidae,Cyclosa,conica,20,0,1,Rickettsia
arachnida,araneae,Araneidae,Cyclosa,conica,20,0,1,Wolbachia
arachnida,araneae,Araneidae,Eriophora,fuliginea,2,0,1,Wolbachia
arachnida,araneae,Araneidae,Eriovixia,cavaleriei,30,8,1,Wolbachia
arachnida,araneae,Araneidae,Larinia,argiopiformis,30,12,1,Wolbachia
arachnida,araneae,Araneidae,Larinia,argiopiformis,1,0,1,Wolbachia
arachnida,araneae,Araneidae,Larinioides,cornutus,20,0,1,Cardinium
arachnida,araneae,Araneidae,Larinioides,cornutus,20,0,1,Rickettsia
arachnida,araneae,Araneidae,Larinioides,cornutus,20,0,1,Wolbachia
arachnida,araneae,Araneidae,Larinioides,cornutus,30,0,1,Wolbachia
arachnida,araneae,Araneidae,Larinioides,sclopetarius,20,0,1,Cardinium
arachnida,araneae,Araneidae,Larinioides,sclopetarius,20,0,1,Rickettsia
arachnida,araneae,Araneidae,Larinioides,sclopetarius,20,0,1,Wolbachia
arachnida,araneae,Araneidae,Micrathena,gracillis,1,0,1,Wolbachia
arachnida,araneae,Araneidae,Neoscona,doenitzi,11,0,1,Wolbachia
arachnida,araneae,Araneidae,Unid,sp,1,1,1,Cardinium
arachnida,araneae,Araneidae,Unid,sp,1,0,1,Wolbachia
arachnida,araneae,Araneidae,Zygiella,x-notata,4,1,1,Wolbachia
arachnida,araneae,Araneidae,Zygiella,x-notata,4,4,1,Cardinium
arachnida,araneae,Clubionidae,Cheiracanthium,erraticum,2,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,brevipes,2,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,comta,3,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,corticalis,1,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,diversa,1,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,hummedi,2,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,japonicola,30,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,lutescens,1,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,neglecta,1,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,norvegicus,1,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,pallidula,2,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,phragmitis,3,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,pseudoneglecta,1,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,reclusa,2,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,rosserae,1,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,stagnatilis,4,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,subtilis,2,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,terrestris,2,0,1,Wolbachia
arachnida,araneae,Clubionidae,Clubiona,trivialis,1,0,1,Wolbachia
arachnida,araneae,Clubionidae,Unid,sp,1,0,1,Rickettsia
arachnida,araneae,Cybaeidae,Cybaeota,nana,1,1,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeota,nana,1,0,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,angustiarum,1,0,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,angustiarum,1,0,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,chauliodous,1,1,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,chauliodous,1,0,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,eutypus,5,5,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,eutypus,5,5,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,gidneyi,1,0,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,gidneyi,1,0,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,giganteus,1,0,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,giganteus,1,0,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,hesper,1,1,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,hesper,1,0,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,morosus,1,1,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,morosus,1,1,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,multnoma,1,1,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,multnoma,1,1,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,paralypropriapus,1,1,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,paralypropriapus,1,0,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,patritus,1,0,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,patritus,1,0,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,penedentatus,1,1,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,penedentatus,1,1,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,reticulatus,1,1,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,reticulatus,1,0,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,sanbruno,1,1,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,sanbruno,1,0,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,shoshoneus,1,0,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,shoshoneus,1,1,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,signifer,27,26,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,signifer,27,24,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,somesbar,1,1,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,somesbar,1,0,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,tetricus,1,0,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,tetricus,1,0,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,thermydrinos,1,0,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,thermydrinos,1,0,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,vulpinus,1,0,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,vulpinus,1,1,1,Wolbachia
arachnida,araneae,Cybaeidae,Cybaeus,waynei,1,1,1,Cardinium
arachnida,araneae,Cybaeidae,Cybaeus,waynei,1,0,1,Wolbachia
arachnida,araneae,Dictynidae,Dictyna,calcarata,1,0,1,Cardinium
arachnida,araneae,Dictynidae,Dictyna,calcarata,1,0,1,Wolbachia
arachnida,araneae,Dysderidae,Dysdera,crocata,1,0,1,Wolbachia
arachnida,araneae,Dysderidae,Dysdera,crocata,2,0,1,Cardinium
arachnida,araneae,Dysderidae,Dysdera,crocata,2,0,1,Rickettsia
arachnida,araneae,Dysderidae,Dysdera,crocata,2,0,1,Wolbachia
arachnida,araneae,Dysderidae,Dysdera,erythrina,4,0,1,Wolbachia
arachnida,araneae,Gnaphosidae,Drassodes,pubescens,1,0,1,Wolbachia
arachnida,araneae,Gnaphosidae,Haplodrassus,signifer,1,0,1,Wolbachia
arachnida,araneae,Gnaphosidae,Unid,sp,1,0,1,Rickettsia
arachnida,araneae,Gnaphosidae,Unid,sp,1,0,1,Rickettsia
arachnida,araneae,Gnaphosidae,Zelotes,latreillei,1,0,1,Wolbachia
arachnida,araneae,Gnaphosidae,Zelotes,pedestris,1,0,1,Wolbachia
arachnida,araneae,Gnaphosidae,Zelotes,pusillus,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Baryphyma,trifrons,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Bathyphantes,approximatus,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Bathyphantes,gracilis,15,3,1,Wolbachia
arachnida,araneae,Linyphiidae,Centromerita,bicolor,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Centromerus,dilutus,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Diplocentria,bidentata,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Diplocephalus,cristatus,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Diplocephalus,latifrons,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Diplocephalus,picinus,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Diplostyla,concolor,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Dismodicus,bifrons,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Entelecara,flavipes,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Entelecara,omissa,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Erigone,arctica,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Erigone,atra,20,4,1,Wolbachia
arachnida,araneae,Linyphiidae,Erigone,dentipalis,18,3,1,Wolbachia
arachnida,araneae,Linyphiidae,Erigone,longipalpis,4,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Erigone,prominens,30,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Erigone,prominens,2,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Erigone,promiscua,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Gnathonarium,dentatum,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Gonatium,rubellum,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Gonatium,rubens,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Gongylidiellum,vivum,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Halorates,reprobus,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Hybocoptus,decollatus,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Hylyphantes,graminicola,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Hylyphantes,graminicola,30,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Hypomma,bituberculatum,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Hypomma,cornutum,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Lepthyphantes,ericeus,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Lepthyphantes,flavipes,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Lepthyphantes,mengei,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Lepthyphantes,minutus,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Lepthyphantes,minutus,1,1,1,Cardinium
arachnida,araneae,Linyphiidae,Lepthyphantes,tenuis,20,2,1,Wolbachia
arachnida,araneae,Linyphiidae,Lepthyphantes,zimmermani,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Linyphia,triangularis,8,5,1,Cardinium
arachnida,araneae,Linyphiidae,Linyphia,triangularis,9,2,1,Cardinium
arachnida,araneae,Linyphiidae,Linyphia,triangularis,10,5,1,Cardinium
arachnida,araneae,Linyphiidae,Linyphia,triangularis,8,0,1,Rickettsia
arachnida,araneae,Linyphiidae,Linyphia,triangularis,9,0,1,Rickettsia
arachnida,araneae,Linyphiidae,Linyphia,triangularis,9,0,1,Rickettsia
arachnida,araneae,Linyphiidae,Linyphia,triangularis,8,3,1,Wolbachia
arachnida,araneae,Linyphiidae,Linyphia,triangularis,9,7,1,Wolbachia
arachnida,araneae,Linyphiidae,Linyphia,triangularis,9,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Linyphia,triangularis,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Macrargus,rufus,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Megalepthyphantes,collinus,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Meioneta,rurestris,20,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Meioneta,saxatilis,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Meioneta,simplicitarsis,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Metopobactrus,prominulus,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Micrargus,herbigadus,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Microlinyphia,imprigra,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Microlinyphia,pusilla,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Microneta,viaria,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Monocephalus,fuscipes,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Neriene,clathrata,20,0,1,Cardinium
arachnida,araneae,Linyphiidae,Neriene,clathrata,20,0,1,Rickettsia
arachnida,araneae,Linyphiidae,Neriene,clathrata,20,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Neriene,clathrata,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Neriene,japonica,30,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Neriene,limbatinella,30,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Neriene,montana,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Neriene,peltata,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Neriene,radiata,30,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Oedothorax,apicatus,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Oedothorax,fuscus,12,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Oedothorax,gibbosus,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Oedothorax,gibbosus,46,46,1,Cardinium
arachnida,araneae,Linyphiidae,Oedothorax,gibbosus,46,46,1,Rickettsia
arachnida,araneae,Linyphiidae,Oedothorax,gibbosus,46,21,1,Wolbachia
arachnida,araneae,Linyphiidae,Oedothorax,gibbosus,64,64,1,Cardinium
arachnida,araneae,Linyphiidae,Oedothorax,gibbosus,64,64,1,Rickettsia
arachnida,araneae,Linyphiidae,Oedothorax,gibbosus,64,29,1,Wolbachia
arachnida,araneae,Linyphiidae,Oedothorax,retusus,20,12,1,Wolbachia
arachnida,araneae,Linyphiidae,Pelecopsis,nemaralioides,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Peponocranium,ludicrum,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Pityohyphantes,phrygianus,16,12,1,Wolbachia
arachnida,araneae,Linyphiidae,Pocadicnemis,juncea,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Savignia,frontata,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Silometopus,ambiguus,2,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Silometopus,elegans,2,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Stemonyphantes,lineatus,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Tiso,vagans,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Trichoncus,affinis,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Troxochrus,scabriculus,2,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Ummeliata,insecticeps,30,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Ummeliata,insecticeps,20,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Walckenaeria,acuminata,2,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Walckenaeria,antica,5,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Walckenaeria,atrotibialis,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Walckenaeria,cucullata,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Walckenaeria,cuspidata,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Walckenaeria,dysderoides,1,0,1,Wolbachia
arachnida,araneae,Linyphiidae,Walckenaeria,obtusa,1,1,1,Wolbachia
arachnida,araneae,Linyphiidae,Walckenaeria,unicornis,3,0,1,Wolbachia
arachnida,araneae,Liocranidae,Unid,sp,1,1,1,Cardinium
arachnida,araneae,Lycosidae,Alopecosa,pulverulenta,20,15,1,Cardinium
arachnida,araneae,Lycosidae,Alopecosa,pulverulenta,20,0,1,Rickettsia
arachnida,araneae,Lycosidae,Alopecosa,pulverulenta,20,5,1,Wolbachia
arachnida,araneae,Lycosidae,Arctosa,perita,1,0,1,Wolbachia
arachnida,araneae,Lycosidae,Lycosa,sp,1,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,agrestris,1,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,agricola,3,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,amentata,2,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,astrigera,30,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,atrata,2,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,bifasciata,2,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,fulvipes,1,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,hyperborea,2,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,laura,30,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,laura,23,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,lugubris,20,0,1,Cardinium
arachnida,araneae,Lycosidae,Pardosa,lugubris,20,0,1,Rickettsia
arachnida,araneae,Lycosidae,Pardosa,lugubris,20,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,lugubris,2,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,lugubris,2,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,monticola,1,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,monticola,1,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,nigriceps,1,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,palustris,2,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,prativaga,2,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,pseudoannulata,30,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,pseudoannulata,1,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,pullata,20,0,1,Cardinium
arachnida,araneae,Lycosidae,Pardosa,pullata,20,0,1,Rickettsia
arachnida,araneae,Lycosidae,Pardosa,pullata,20,1,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,pullata,3,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,purbeckensis,20,0,1,Cardinium
arachnida,araneae,Lycosidae,Pardosa,purbeckensis,20,0,1,Rickettsia
arachnida,araneae,Lycosidae,Pardosa,purbeckensis,20,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,riparia,2,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,shenkeli,2,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pardosa,sphagnicola,2,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pirata,hygrophilus,1,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pirata,piraticus,30,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pirata,piratoides,30,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pirata,subpiraticus,30,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pirata,tenuisetaceus,30,0,1,Wolbachia
arachnida,araneae,Lycosidae,Pirata,tenuisetaceus,2,0,1,Wolbachia
arachnida,araneae,Nephilidae,Nephila,clavata,30,19,1,Wolbachia
arachnida,araneae,Oxyopidae,Oxyopes,sertalus,30,22,1,Wolbachia
arachnida,araneae,Oxyopidae,Oxyopes,sertalus,4,0,1,Wolbachia
arachnida,araneae,Pholcidae,Holocnemus,pluchei,20,8,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,20,0,1,Rickettsia
arachnida,araneae,Pholcidae,Holocnemus,pluchei,20,0,1,Wolbachia
arachnida,araneae,Pholcidae,Holocnemus,pluchei,21,18,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,15,11,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,12,4,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,10,1,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,159,126,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,11,1,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,10,0,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,16,0,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,12,0,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,2,0,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,16,0,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,7,0,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,14,0,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,17,3,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,3,0,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,10,6,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,19,3,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,10,3,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,16,0,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,34,17,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,11,3,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,10,1,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,23,4,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,18,13,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,28,2,1,Cardinium
arachnida,araneae,Pholcidae,Holocnemus,pluchei,6,0,1,Cardinium
arachnida,araneae,Pholcidae,Pholcus,crypticolens,30,17,1,Wolbachia
arachnida,araneae,Pholcidae,Pholcus,phalangioides,20,0,1,Cardinium
arachnida,araneae,Pholcidae,Pholcus,phalangioides,20,0,1,Rickettsia
